gender,part_time_job,absence_days,extracurricular_activities,weekly_self_study_hours,math_score,history_score,physics_score,chemistry_score,biology_score,english_score,geography_score,total_score,average_score,target
0,0,7,0,4,67,50,66,52,58,87,75,458,65.45085636004804,7
1,1,7,0,4,68,50,68,53,58,87,74,458,65.42857142857143,7
0,0,1,0,25,97,67,86,95,65,91,76,577,82.42857142857143,15
0,0,1,0,24,86,77,89,97,61,89,80,580,82.97339350893085,9
0,0,3,0,1,79,93,64,94,76,88,84,580,82.91481625643858,3
1,0,3,0,3,92,76,82,82,63,85,72,555,79.38563501998706,16
0,0,2,1,18,82,61,89,88,74,78,72,544,77.71428571428571,13
1,0,2,1,35,94,97,90,93,85,95,92,646,92.28571428571429,5
0,0,1,0,3,81,67,89,64,79,65,66,516,73.76219451327151,2
0,0,1,0,2,85,63,98,69,70,84,87,560,80.10648196202688,14
0,0,1,0,3,89,68,93,70,80,90,90,582,83.26941025217954,14
1,0,2,1,9,68,94,86,79,81,85,72,568,81.26703950284278,16
1,0,1,0,23,78,96,97,97,92,94,91,648,92.68931933626041,10
1,0,4,0,13,85,98,66,88,84,93,96,613,87.63119833000361,6
0,0,1,0,3,92,70,97,63,70,92,94,581,83.00113215591617,14
0,0,0,0,22,63,77,93,79,83,96,82,575,82.23737045095655,10
1,0,2,0,12,88,64,81,74,90,75,83,558,79.76595886638906,15
1,0,0,0,11,98,72,69,89,88,79,73,572,81.84081922566246,6
0,0,2,0,31,93,92,94,64,68,76,68,558,79.74414388514523,4
0,0,5,0,18,84,96,97,93,85,84,63,605,86.50846197774058,13
0,0,6,0,30,79,92,70,90,66,81,89,570,81.5062239003966,9
0,0,1,0,11,93,84,85,62,68,88,65,548,78.33922606566016,2
1,0,3,1,5,60,69,80,87,100,93,92,581,83.0,3
1,0,4,0,5,75,88,67,96,70,92,82,575,82.14986004574988,12
0,0,1,0,29,86,100,86,96,73,60,77,578,82.57142857142857,13
0,0,1,0,1,91,72,85,78,92,82,85,585,83.57142857142857,14
1,1,1,0,28,89,76,100,100,99,68,79,611,87.28571428571429,1
1,0,6,0,25,81,82,69,94,88,95,84,593,84.71428571428571,0
1,0,2,0,20,99,70,97,93,87,90,88,624,89.14285714285714,11
1,0,1,1,16,95,79,85,73,74,86,68,560,80.0,9
0,0,3,0,20,82,93,96,74,65,98,89,600,85.75356624604748,10
1,0,1,0,21,65,70,78,98,80,66,65,522,74.57142857142857,4
0,0,4,0,20,78,66,76,66,56,97,92,535,76.44672293037884,11
0,0,2,0,46,86,92,89,89,99,86,93,636,90.99414586532043,1
1,0,1,0,35,91,96,99,91,95,90,94,659,94.21989796714657,10
0,0,1,0,46,86,93,90,92,96,87,89,633,90.57053724235834,1
1,0,1,0,13,79,72,95,60,90,83,87,571,81.61747953655485,6
0,0,2,0,22,96,77,91,86,94,68,65,579,82.79474898839727,1
1,0,2,0,21,78,95,95,96,92,94,93,645,92.27783672716407,10
0,0,1,0,34,97,85,99,94,93,92,94,655,93.70001770487166,13
1,0,2,0,14,75,64,66,60,73,90,62,492,70.39479134668096,6
1,0,3,0,26,75,83,66,70,57,77,96,524,74.85714285714286,11
0,0,3,0,26,100,88,94,67,62,66,96,573,81.85714285714286,5
1,0,4,0,30,80,91,82,80,96,81,91,604,86.3062618667327,0
1,0,3,1,1,81,71,87,93,82,69,88,575,82.1898366404537,3
0,0,2,0,33,96,90,87,98,84,78,97,634,90.64747409019131,8
0,0,6,0,28,82,82,99,86,86,60,88,585,83.68033758227304,13
0,0,3,0,16,79,100,72,89,68,99,76,583,83.28571428571429,9
0,0,4,0,26,92,96,76,70,81,83,87,588,84.03646342406945,12
1,0,4,0,1,73,71,95,63,62,85,99,548,78.28571428571429,16
1,0,1,0,35,90,90,94,99,95,92,86,648,92.65600951656575,10
1,0,2,0,17,64,90,61,60,74,93,63,509,72.79969503857535,6
0,0,1,1,5,98,83,93,73,100,82,81,610,87.14285714285714,16
0,0,0,0,28,86,94,61,96,89,98,83,609,87.13623287863048,15
1,0,3,0,38,96,92,93,91,88,90,88,638,91.14285714285714,1
1,0,1,0,2,86,77,76,78,91,69,97,576,82.36951875432094,3
0,0,1,0,6,82,79,60,80,65,64,71,501,71.57142857142857,15
1,0,4,0,13,96,66,87,82,89,74,94,590,84.39647158932837,12
1,0,2,0,4,73,95,54,94,99,58,94,567,81.0,7
1,0,4,0,12,67,96,60,71,72,85,70,524,74.85757646041229,6
0,0,1,0,19,69,67,79,70,89,79,91,547,78.19595606192198,12
1,0,1,1,22,72,100,78,100,98,92,97,637,91.0,10
1,0,2,0,21,73,98,72,100,77,62,69,551,78.71428571428571,4
0,0,2,0,27,97,81,71,77,90,86,80,582,83.14285714285714,0
0,0,3,0,15,77,84,86,97,90,83,92,609,87.0,11
0,0,2,0,19,91,85,96,83,74,87,74,590,84.28571428571429,5
0,0,0,0,16,88,69,87,81,77,67,93,562,80.28571428571429,5
1,0,5,0,10,91,63,78,93,76,76,90,567,81.0,6
0,0,3,0,8,96,81,95,78,79,65,86,580,82.85714285714286,4
0,0,6,1,16,76,72,96,65,89,87,94,579,82.71428571428571,15
1,1,2,0,10,94,71,83,76,99,95,94,612,87.42857142857143,2
0,0,5,0,3,94,63,88,88,92,90,65,585,83.6071828052391,14
0,0,3,0,2,81,88,99,92,69,61,76,570,81.45153692518547,3
1,0,4,0,6,88,92,84,60,91,70,65,554,79.16587769263822,2
0,0,0,0,6,64,85,66,65,67,72,64,485,69.28918282701783,16
1,0,3,1,4,73,83,92,66,70,61,87,536,76.6051294000604,16
0,0,3,0,3,95,98,85,94,91,68,66,599,85.6915591897329,14
0,0,3,0,25,92,80,68,95,98,91,79,607,86.71428571428571,15
0,0,5,0,32,86,75,93,84,92,83,83,598,85.52990119712823,8
0,0,1,0,2,78,81,75,82,96,65,99,580,82.85783424581308,3
0,0,5,0,18,76,82,76,71,70,89,76,540,77.14285714285714,11
1,0,2,0,35,94,90,92,95,95,90,91,649,92.77004560785996,10
1,0,9,0,3,91,95,88,89,58,81,69,571,81.57142857142857,7
0,0,1,0,34,86,87,97,91,87,90,96,637,91.0,8
0,0,1,0,33,90,64,91,93,86,91,97,612,87.42857142857143,5
1,0,0,0,10,89,75,67,77,77,75,91,553,79.0427697570152,2
1,0,2,0,5,96,71,71,79,94,77,76,567,81.02339498352768,2
0,0,2,0,18,92,81,93,92,97,97,74,629,89.91239076375722,11
0,0,1,0,12,82,87,87,80,81,78,97,594,84.99652629050979,2
0,0,1,0,21,74,89,92,82,91,90,95,615,87.97250759408391,12
1,1,6,0,3,93,94,92,77,87,98,63,604,86.28571428571429,7
0,0,6,1,1,97,85,73,67,75,87,79,566,80.95209912376347,3
1,0,2,0,23,77,70,81,93,73,97,65,558,79.80740531826642,10
1,0,1,0,11,93,82,69,80,94,92,69,583,83.33458948873056,6
0,0,7,0,30,92,71,94,95,85,80,69,588,84.05413845242254,8
1,0,1,1,12,65,69,66,65,90,76,60,491,70.14285714285714,2
0,0,1,0,1,83,91,91,81,85,71,66,572,81.7650804816929,14
0,0,1,0,7,80,61,100,65,87,64,61,518,74.0,4
1,1,8,0,35,87,88,93,88,96,85,94,631,90.14285714285714,11
0,0,0,0,30,60,71,91,83,93,88,97,583,83.28571428571429,4
0,0,5,0,34,91,93,89,94,96,92,87,645,92.21933943446432,8
0,0,1,0,4,73,91,73,96,82,91,80,589,84.24289229132619,3
0,0,2,0,23,91,79,70,94,77,83,81,575,82.14285714285714,5
1,0,3,0,4,92,71,71,92,84,93,63,568,81.2675804390189,2
0,0,1,0,11,89,70,92,100,100,95,65,611,87.28571428571429,13
0,0,2,0,27,83,62,81,95,84,66,68,541,77.40997440303579,13
0,0,4,0,35,92,87,89,96,94,85,94,640,91.47014579315895,11
0,0,0,0,32,89,88,78,92,98,90,76,614,87.75131876889225,0
1,0,4,0,32,91,94,81,61,61,82,73,543,77.57142857142857,9
1,0,3,0,9,68,99,77,85,90,88,76,586,83.78967936280745,6
0,0,7,1,1,98,85,75,66,73,88,85,570,81.42857142857143,3
0,0,4,0,12,95,84,93,95,94,66,85,614,87.8311624807063,4
1,0,3,0,13,80,88,98,97,93,80,91,629,89.96645096694836,6
1,0,1,0,10,91,67,76,79,66,74,86,541,77.39853872482867,6
1,0,1,0,12,78,95,74,66,65,90,95,565,80.81793669610019,9
0,0,8,0,31,92,74,94,96,86,77,68,591,84.56268887356164,8
0,0,4,0,25,78,88,91,88,89,82,66,584,83.56513944203974,0
0,0,3,0,26,71,89,92,91,82,86,83,596,85.16029789097146,0
0,0,1,0,18,82,95,72,81,86,92,74,585,83.69570688317663,10
0,0,2,0,44,87,93,95,85,94,97,98,652,93.14285714285714,1
1,0,7,0,15,80,91,100,87,87,94,100,639,91.28571428571429,12
1,1,10,0,4,82,55,76,63,70,61,60,467,66.71428571428571,7
0,0,2,1,27,83,89,95,70,95,80,70,582,83.14285714285714,0
0,0,1,0,31,99,61,91,73,89,62,82,557,79.57142857142857,5
0,0,4,0,3,79,93,71,96,77,72,86,577,82.4574597694451,3
1,0,1,0,25,84,87,92,65,61,89,79,561,80.1449445501263,4
0,0,9,0,31,92,74,95,97,87,78,68,591,84.42857142857143,8
0,0,2,0,15,86,78,85,62,96,78,82,570,81.46085794379951,13
1,0,1,0,31,94,91,68,61,34,60,63,471,67.28571428571429,11
0,0,5,0,21,85,65,82,62,88,74,78,537,76.75593675462454,15
1,0,5,0,1,85,85,90,96,74,98,96,626,89.53390495676078,14
1,0,1,0,0,78,91,67,67,95,93,63,557,79.57642865927768,3
0,1,7,0,29,93,64,86,82,35,73,84,517,73.85714285714286,11
1,0,5,0,22,77,65,88,65,76,67,83,524,74.89289903978843,12
0,1,0,0,29,95,62,68,64,71,87,60,507,72.42857142857143,5
0,0,2,0,28,74,80,70,65,85,98,72,546,78.14020812329383,10
0,0,2,0,22,75,80,65,80,55,86,95,536,76.57142857142857,11
0,0,3,0,4,87,64,98,96,91,81,73,593,84.76332496218652,14
1,1,1,0,2,86,66,88,98,68,79,77,562,80.28571428571429,14
1,0,3,0,35,94,96,89,96,98,85,91,653,93.3052828293193,8
0,0,10,1,0,53,51,57,72,77,78,79,467,66.71428571428571,7
0,0,1,0,13,95,90,96,68,69,98,70,590,84.41148593343259,10
0,0,1,0,37,92,87,92,99,97,87,86,640,91.42857142857143,1
1,0,1,1,19,70,96,60,87,92,63,95,563,80.42857142857143,4
0,0,7,0,42,91,96,96,90,97,85,98,653,93.28571428571429,1
0,0,4,0,46,92,98,99,86,100,86,87,648,92.57142857142857,1
1,0,2,0,11,69,68,88,60,77,83,66,515,73.66489872888,6
1,0,1,0,25,100,87,88,100,89,98,71,633,90.42857142857143,5
1,0,2,0,10,71,94,75,92,91,80,69,576,82.28571428571429,6
0,0,3,0,11,79,75,93,66,81,89,94,579,82.76304376691158,15
0,0,1,0,32,84,63,93,94,92,88,79,595,85.09207826753526,8
1,0,5,0,31,70,82,70,79,87,93,95,578,82.65406587209196,10
1,0,2,0,29,68,68,81,86,92,81,73,551,78.83111117091768,12
1,0,3,0,24,79,95,78,90,93,75,87,600,85.76461133300896,11
1,0,0,0,29,88,71,87,85,100,78,78,587,83.85714285714286,1
1,0,3,0,10,93,64,81,74,96,94,98,600,85.71428571428571,6
0,0,2,0,31,82,70,81,87,84,81,91,580,82.95684473077992,8
1,0,3,0,24,91,69,82,87,100,93,100,622,88.85714285714286,5
0,0,3,0,34,85,89,96,93,94,89,90,638,91.18893122079868,13
1,0,1,0,26,79,95,80,99,97,91,94,638,91.1801536156835,10
1,1,2,0,29,74,68,71,60,97,64,63,497,71.0,4
0,0,8,0,30,92,76,95,96,87,76,69,592,84.6624995161878,8
1,0,4,0,7,97,93,68,92,67,74,70,565,80.78240468913101,2
0,1,1,0,34,94,82,83,76,83,93,94,605,86.42857142857143,0
0,0,5,0,15,69,81,83,68,76,90,95,562,80.28571428571429,4
0,0,1,0,25,86,80,85,64,69,74,74,534,76.34334423458093,15
0,1,7,0,28,89,79,97,61,64,79,72,541,77.28571428571429,5
1,0,5,0,27,82,99,91,69,83,93,100,617,88.14285714285714,11
1,0,6,0,15,98,67,74,94,94,96,85,608,86.85714285714286,5
1,0,2,0,28,78,81,99,94,64,97,96,613,87.61188900099877,10
0,0,2,0,15,86,91,87,71,78,95,68,580,82.89030121639381,13
0,0,2,0,3,80,89,67,88,76,68,86,558,79.84714946809697,16
1,0,6,0,8,97,91,61,75,95,61,89,569,81.28571428571429,12
0,0,1,0,26,97,91,98,70,91,91,84,623,89.12110602199901,13
1,0,1,0,18,92,69,69,60,90,88,95,563,80.42857142857143,6
0,0,2,0,3,96,63,84,76,82,65,86,555,79.29779942325085,14
1,0,5,0,23,86,64,96,84,86,96,92,604,86.28571428571429,5
0,0,3,0,46,96,89,91,90,90,91,99,646,92.28571428571429,1
1,0,4,0,0,62,74,76,75,71,70,88,519,74.22476672023885,3
0,0,1,0,27,86,98,86,96,75,60,76,580,82.87783931868465,13
0,0,0,0,2,80,81,93,64,64,69,69,523,74.80878580133442,14
0,0,1,0,2,86,79,85,95,92,97,95,631,90.20206036727195,12
0,0,2,0,15,89,76,83,93,64,85,95,586,83.853111726103,9
0,0,2,0,33,100,63,95,84,83,92,83,602,86.09542939051276,8
0,0,2,0,34,90,66,97,85,85,86,87,597,85.29444889206958,8
1,1,4,0,0,81,86,68,65,87,78,82,547,78.14285714285714,7
0,0,3,0,21,95,78,92,85,94,68,65,580,82.9239272092337,1
0,0,2,0,31,84,76,82,83,82,78,88,577,82.45655811291596,8
0,0,2,0,20,94,82,91,94,100,99,69,629,89.85714285714286,11
0,0,1,0,24,85,71,69,80,70,77,66,518,74.0,5
0,0,2,1,25,93,74,96,69,71,82,76,561,80.14285714285714,11
1,0,1,0,14,85,87,78,72,91,88,93,594,84.85714285714286,5
1,0,2,0,32,81,64,81,92,87,84,95,584,83.42857142857143,8
0,0,2,0,33,89,68,81,67,77,79,91,555,79.40141162894353,12
1,0,2,0,1,81,96,70,70,97,93,61,571,81.60498581171713,3
0,0,3,0,13,84,73,87,71,96,69,80,564,80.63162414222374,13
0,1,10,0,4,94,61,60,77,75,93,60,520,74.28571428571429,7
1,0,4,0,26,82,70,80,70,96,69,86,553,79.0,4
0,0,4,0,29,86,71,86,93,99,92,77,604,86.28571428571429,1
1,0,4,0,13,95,67,88,82,89,73,95,593,84.71428571428571,12
1,0,1,0,4,98,74,89,83,90,99,96,631,90.20960947944796,14
0,0,1,0,15,89,99,97,95,97,74,63,616,88.13356772730259,13
1,1,10,0,4,90,100,80,66,63,69,66,534,76.28571428571429,7
0,0,5,0,4,80,94,87,77,65,88,69,563,80.5254898910217,3
0,0,6,0,14,98,63,83,64,82,90,80,563,80.53516190336151,13
1,1,9,0,4,89,100,72,73,78,67,91,570,81.42857142857143,7
1,0,5,0,43,90,96,100,87,100,90,89,652,93.14285714285714,1
0,1,6,0,5,41,53,64,62,79,50,65,414,59.142857142857146,7
0,0,3,0,4,69,85,90,84,86,79,80,577,82.52323276172909,2
1,0,1,0,5,76,86,64,63,83,75,72,522,74.63691533499711,12
0,0,3,0,17,89,92,88,99,92,62,71,593,84.71428571428571,13
0,0,2,0,27,86,74,83,71,76,84,82,559,79.95248109288474,13
0,0,1,0,35,85,87,89,89,88,90,95,626,89.4739609926954,8
0,0,3,0,3,71,82,89,89,87,84,81,585,83.6539032187573,2
0,0,4,0,14,70,78,93,77,73,91,74,560,80.02759503724754,2
0,0,6,0,5,88,91,75,86,84,72,94,592,84.67083630369257,16
1,0,1,0,22,94,98,96,88,96,61,80,613,87.57142857142857,1
0,0,1,0,31,89,96,88,91,85,89,88,630,90.05627671986714,13
1,0,2,1,9,68,94,92,77,79,88,74,572,81.71428571428571,16
1,0,2,0,32,80,81,90,91,90,98,96,629,89.8953663516837,8
1,0,4,0,33,82,71,93,90,90,76,97,599,85.57142857142857,9
0,0,2,0,17,86,80,85,60,95,81,82,572,81.76835315633184,13
1,0,6,0,31,66,81,73,78,90,94,94,578,82.65234205347822,10
1,0,3,0,35,99,85,98,91,86,97,85,641,91.57142857142857,4
0,0,1,0,34,95,89,90,87,94,86,92,636,90.95140734955028,1
0,0,2,0,0,82,70,75,67,86,81,81,546,78.04293745896318,3
0,0,1,0,15,100,92,90,66,73,68,70,559,79.85714285714286,5
1,0,5,0,0,100,67,50,78,73,90,91,549,78.42857142857143,7
1,0,7,0,18,94,97,61,67,77,88,70,554,79.14285714285714,11
0,0,7,0,3,93,74,98,100,62,83,87,597,85.28571428571429,4
0,0,6,0,26,82,83,85,92,63,69,71,548,78.41387289427894,15
1,0,2,1,10,59,73,90,74,95,77,81,549,78.42857142857143,16
0,0,3,0,17,91,93,78,98,65,64,69,562,80.30980015281033,15
1,0,2,0,30,90,88,90,94,91,87,95,639,91.28571428571429,12
1,0,2,0,23,82,80,95,96,63,95,90,604,86.38908292005493,10
0,0,6,0,11,76,70,88,89,79,92,75,573,81.94925132561505,2
0,0,4,0,2,92,64,100,76,66,94,70,564,80.70685976866629,14
1,0,0,0,19,95,85,76,96,68,74,93,587,83.85714285714286,5
0,0,2,0,26,93,93,91,67,62,84,93,586,83.73867070428393,0
0,0,3,0,16,89,93,97,61,92,74,81,589,84.14828268152905,13
0,0,3,0,1,71,70,91,64,63,86,97,546,78.06635011448978,16
0,0,5,0,34,82,95,96,100,89,64,91,617,88.14285714285714,8
0,0,8,0,31,97,80,60,98,86,83,75,579,82.71428571428571,0
1,0,2,0,25,83,63,66,67,60,60,61,460,65.71428571428571,11
0,0,3,0,2,94,75,91,92,80,69,75,579,82.74803781291433,16
1,0,2,1,6,97,78,99,88,69,98,60,589,84.14285714285714,4
0,0,7,0,17,79,75,90,87,87,95,91,607,86.7473336430398,10
0,0,3,0,26,92,86,61,78,56,68,85,526,75.14285714285714,11
0,1,3,0,21,94,67,92,83,69,76,71,554,79.24299559020845,13
0,0,0,0,13,75,64,99,64,93,72,74,545,77.87769043816127,11
0,0,2,1,46,86,93,89,90,100,86,93,637,91.0,1
0,0,4,1,6,91,79,87,79,96,87,86,608,86.96669842286362,16
0,1,1,0,32,92,69,92,91,82,89,69,584,83.42857142857143,9
0,1,9,1,3,40,73,88,95,64,61,92,513,73.28571428571429,7
0,0,2,0,13,96,93,60,63,86,77,80,557,79.6323672584883,12
0,0,2,1,11,81,85,91,94,97,93,65,606,86.57142857142857,9
0,0,6,1,24,73,71,84,96,92,94,75,585,83.57142857142857,4
1,1,4,0,18,89,65,60,70,86,62,74,506,72.28571428571429,5
0,0,1,0,45,97,88,98,96,86,95,93,654,93.55035564156137,1
0,0,0,0,47,96,87,96,97,91,97,93,660,94.33499161051016,1
1,0,1,0,31,82,63,84,91,90,78,93,585,83.58901277853764,8
0,0,1,0,28,88,89,66,70,77,92,67,553,79.0,0
1,0,2,0,4,78,93,99,82,77,80,87,599,85.6489016549032,16
1,0,3,0,38,100,92,87,94,85,97,100,655,93.57142857142857,1
1,0,4,0,13,66,100,77,86,72,93,86,582,83.19274425069497,6
1,0,1,0,15,88,71,93,60,90,80,88,572,81.85284260514887,6
1,0,0,0,29,100,92,67,89,90,83,89,610,87.14285714285714,0
0,0,5,0,29,91,97,65,76,66,86,93,577,82.44467767578003,0
1,0,2,0,2,99,93,87,80,89,82,88,621,88.74136539407051,14
1,0,1,0,5,72,91,78,97,86,93,77,594,84.85714285714286,3
0,0,2,0,40,93,99,96,89,97,87,87,650,92.8796442562286,1
0,0,1,0,30,87,99,86,60,79,77,96,586,83.83046315334138,13
1,0,1,0,1,95,85,88,83,94,85,63,597,85.35332445057031,14
0,0,3,0,12,82,81,78,95,60,88,72,556,79.42857142857143,4
1,1,5,0,25,85,87,68,74,74,85,68,541,77.28571428571429,5
1,0,0,0,31,86,61,92,91,96,68,91,587,83.88296353986783,8
0,0,3,0,12,96,93,60,66,88,73,82,560,80.02834773546232,12
1,0,5,0,24,89,100,90,81,86,80,92,618,88.28571428571429,9
0,0,1,0,4,65,94,89,95,78,84,80,588,84.05193872039024,12
0,0,5,0,34,92,81,84,84,84,66,74,565,80.71428571428571,8
0,0,2,0,26,83,78,89,68,71,86,85,562,80.41074087327974,13
0,0,7,0,3,91,63,86,81,90,98,63,572,81.71428571428571,14
1,0,2,0,22,91,93,82,81,95,91,70,603,86.14285714285714,15
0,0,3,0,46,92,92,91,95,88,94,93,645,92.14285714285714,1
0,0,1,0,0,68,67,76,94,63,62,82,515,73.57322188240539,3
1,0,2,0,23,98,68,80,75,80,81,60,542,77.42857142857143,5
1,1,2,0,5,52,66,98,83,92,82,91,564,80.57142857142857,16
1,0,0,0,15,79,82,76,96,75,71,71,553,79.13725554007713,6
0,0,6,0,31,87,81,91,84,95,82,79,601,85.87318511674881,8
0,0,6,0,46,99,93,88,95,99,90,95,661,94.47346037957148,1
0,0,1,0,2,88,87,83,71,94,69,81,575,82.27990393685535,14
0,0,1,0,18,65,72,91,66,62,62,70,493,70.47741167222033,4
0,0,1,1,11,76,82,70,72,78,60,81,519,74.14285714285714,15
1,0,2,0,32,72,72,68,81,95,90,99,577,82.42857142857143,12
0,0,7,1,23,81,83,79,94,37,84,71,529,75.57142857142857,11
1,0,4,1,4,79,100,75,85,100,81,64,584,83.42857142857143,3
0,0,0,0,29,98,87,73,64,84,87,75,571,81.66965781724714,0
0,0,4,1,16,92,70,93,77,98,69,79,581,83.01197732126167,13
1,0,4,0,30,93,67,89,89,90,97,71,600,85.80941762590989,12
0,0,2,0,22,62,83,93,81,89,96,76,583,83.3592195674124,10
1,0,4,0,31,77,92,80,79,92,84,93,599,85.59233466644916,0
0,0,0,0,23,64,75,93,79,81,96,85,573,81.85714285714286,10
0,0,1,0,26,85,96,75,92,95,97,76,618,88.34249094685272,0
0,0,4,0,2,82,73,96,84,84,76,72,570,81.51895340552572,14
0,0,0,0,32,77,98,72,83,70,81,80,565,80.75050106202208,11
1,0,3,0,0,92,65,95,60,93,69,82,556,79.42857142857143,3
0,0,6,1,27,99,97,64,90,87,68,69,574,82.0,4
0,0,1,0,17,86,77,96,66,67,87,88,570,81.49865588917996,13
0,0,3,0,27,72,89,89,87,72,93,79,585,83.64336637023582,0
0,0,1,1,3,94,75,71,89,88,86,62,567,81.09120975042848,16
1,0,4,0,32,86,99,77,61,72,92,70,557,79.57142857142857,5
0,0,1,0,19,80,95,72,79,84,94,80,587,83.85836058645229,10
0,0,5,0,25,86,77,93,69,81,69,95,572,81.84972724485326,13
1,0,2,1,32,75,83,85,65,76,94,60,538,76.85714285714286,15
1,0,0,0,34,83,84,91,84,85,91,92,610,87.14285714285714,1
1,0,1,0,5,63,86,72,72,90,75,92,550,78.57142857142857,3
1,0,3,0,42,85,99,87,87,97,88,86,632,90.40068434314215,1
1,0,2,0,21,70,74,83,91,82,92,67,562,80.37809463516967,10
1,0,1,0,15,67,82,74,86,70,85,82,550,78.70894977352542,6
0,0,3,0,4,79,64,69,73,91,80,72,530,75.83718080547585,4
1,0,3,0,44,88,98,93,98,87,89,97,654,93.46290418508733,1
1,0,5,1,21,77,72,81,63,69,73,80,515,73.57142857142857,4
0,0,4,0,25,75,94,72,71,82,97,96,591,84.42857142857143,10
0,0,4,0,5,76,97,77,68,86,89,83,579,82.79139531773063,2
0,0,5,0,14,90,73,92,72,81,76,68,555,79.33536425812862,13
0,0,6,1,18,85,74,79,82,71,87,67,545,77.85714285714286,9
0,0,2,0,3,58,68,72,62,76,75,68,483,69.003423171194,16
0,0,0,0,19,95,67,79,73,76,70,95,558,79.71428571428571,12
0,0,3,0,20,86,68,84,68,71,89,70,540,77.21710169013338,13
0,0,1,0,2,75,72,64,67,82,68,77,508,72.61444370405515,3
0,0,2,0,34,88,88,96,93,100,88,85,640,91.47858287532335,0
0,0,2,0,24,87,97,83,71,74,94,85,593,84.7177408737998,9
0,0,0,0,13,94,88,96,65,97,96,96,635,90.79001350781051,13
0,0,2,0,1,99,62,86,92,70,93,92,597,85.3384607392294,14
0,0,4,0,13,87,72,90,73,89,71,74,558,79.80617135722538,13
0,0,1,0,29,78,80,71,64,90,98,94,579,82.75034569928359,0
1,0,3,1,28,89,77,69,72,63,84,99,553,79.0,5
0,0,1,0,33,79,84,98,87,81,65,93,589,84.25165015222672,8
0,0,2,0,6,70,95,82,76,60,87,73,546,78.13909483382218,16
1,1,6,0,1,63,60,95,99,87,58,66,528,75.42857142857143,7
1,0,4,0,0,78,73,89,86,69,84,97,576,82.28571428571429,7
1,0,3,0,2,69,78,69,70,100,88,85,559,79.85714285714286,3
0,0,4,1,20,89,88,86,77,87,88,78,593,84.71428571428571,5
0,0,4,0,32,89,83,75,68,92,96,84,590,84.3385941000365,10
0,0,2,0,25,84,65,65,66,51,63,63,458,65.54651894613457,11
1,0,3,0,30,95,94,82,87,93,93,90,634,90.57142857142857,1
1,0,0,0,15,68,83,73,86,70,85,82,550,78.62922654907558,6
0,0,6,0,31,87,96,79,79,74,86,85,586,83.71428571428571,5
1,0,4,0,0,93,88,74,74,66,88,76,562,80.37299131072812,16
0,0,1,0,1,98,86,70,95,65,61,80,558,79.72960713030085,16
0,0,10,0,0,93,84,65,56,67,92,81,538,76.85714285714286,7
1,0,5,0,19,89,67,72,80,68,85,68,532,76.13831906987706,11
1,0,0,0,15,67,65,97,85,98,81,77,572,81.84521418332876,6
1,0,1,0,5,99,72,90,83,90,99,97,630,90.0,14
0,0,1,0,12,82,88,88,80,81,78,94,594,84.9765685886446,2
1,1,4,0,16,82,79,64,75,93,82,60,535,76.42857142857143,11
0,0,1,0,29,77,91,68,65,83,92,69,548,78.33879403930096,10
0,0,1,0,48,99,93,88,92,99,94,95,660,94.28571428571429,1
1,0,1,0,19,88,76,99,89,62,96,94,606,86.71026708089629,10
0,0,3,0,46,95,89,90,90,90,90,98,645,92.26101382234914,1
0,0,2,0,27,79,65,92,67,78,66,98,545,77.85714285714286,11
1,0,3,0,11,62,73,63,64,92,83,66,506,72.35050964972402,2
0,0,1,0,18,82,95,72,80,85,93,75,586,83.72239546054816,10
0,0,0,0,7,83,81,69,89,73,88,86,573,81.87141086655691,12
0,0,1,0,1,86,63,98,72,72,87,77,558,79.73003931656181,14
0,0,8,0,12,81,72,86,83,96,94,88,603,86.22431935695249,10
0,0,4,0,1,98,98,66,87,73,86,98,609,87.08709797805733,3
0,0,7,0,30,100,79,92,92,67,68,72,570,81.42857142857143,5
1,0,2,0,31,90,90,98,92,91,96,88,648,92.67469304058356,0
0,0,5,0,25,89,64,86,73,72,82,86,555,79.30188163709433,15
1,0,10,1,5,56,66,87,64,95,89,76,533,76.14285714285714,7
0,1,7,1,3,49,64,97,61,62,72,65,470,67.14285714285714,7
1,0,1,1,18,80,93,89,79,89,93,100,623,89.0,6
0,0,1,0,25,72,67,90,69,85,85,67,538,76.91848237359899,4
0,0,1,0,13,83,72,82,62,78,89,73,541,77.42727485114352,12
0,0,2,0,19,87,80,84,65,91,84,65,556,79.42857142857143,15
0,0,1,1,14,95,98,98,83,77,93,83,627,89.57142857142857,4
1,0,4,0,26,94,91,98,94,88,97,94,656,93.71428571428571,0
0,0,7,0,12,99,83,72,96,97,85,63,598,85.46778603563592,15
1,0,4,0,27,87,95,80,69,94,90,98,616,88.1304629360795,0
1,0,3,0,32,83,69,90,78,39,95,82,536,76.57142857142857,11
0,0,7,0,4,92,92,76,86,82,66,94,591,84.46528714905577,16
1,0,1,0,1,70,63,73,97,63,61,90,517,73.85714285714286,3
0,0,3,0,26,71,92,92,96,81,81,85,598,85.42857142857143,0
1,0,3,0,12,65,65,81,60,74,87,73,508,72.58785451102194,6
0,0,1,0,2,91,93,67,66,80,77,65,542,77.51145445042991,16
0,0,2,0,35,95,92,98,99,94,93,87,660,94.38160471441769,4
0,0,1,0,34,87,90,89,88,93,87,70,604,86.28571428571429,8
